hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 60.00000, 2653.88, -4.65435, 2781.99, -124.146, 2740.13, 113.305, 43.0442, -24.7933, 35.8841, -166.71, 26.6252, 98.9748
0, 120.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 180.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 240.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 300.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 360.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 420.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 480.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 540.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 600.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 660.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 720.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 780.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 840.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
0, 900.00000, 2653.87, -4.65444, 2781.98, -124.146, 2740.13, 113.305, 43.0452, -24.7933, 35.8849, -166.71, 26.6258, 98.9748
