hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 60.00000, 2704.47, -4.16536, 2813.73, -123.838, 2773.6, 114.075, 176.053, -30.0401, 126.774, -164.907, 124.803, 103.911
0, 120.00000, 2704.44, -4.16579, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 180.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 240.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 300.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 360.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 420.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 480.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 540.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 600.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 660.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 720.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 780.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 840.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 900.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 960.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1020.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1080.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1140.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1200.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1260.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1320.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1380.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1440.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1500.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
0, 1560.00000, 2704.44, -4.1658, 2813.71, -123.838, 2773.59, 114.074, 176.07, -30.0402, 126.785, -164.908, 124.814, 103.911
