hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 60.00000, 2604.38, -4.68523, 2751.53, -123.964, 2709.62, 112.981, 0.0380371, 85.3161, 9.76966, -122.044, 9.7359, 57.853
0, 120.00000, 2604.38, -4.68532, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 180.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 240.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 300.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 360.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 420.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 480.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 540.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 600.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 660.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 720.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 780.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 840.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 900.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 960.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1020.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1080.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1140.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1200.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1260.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1320.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1380.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1440.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1500.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1560.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1620.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1680.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1740.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1800.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1860.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1920.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 1980.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2040.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2100.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2160.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2220.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2280.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2340.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2400.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2460.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2520.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2580.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2640.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2700.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2760.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2820.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2880.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 2940.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
0, 3000.00000, 2604.38, -4.68533, 2751.52, -123.964, 2709.62, 112.981, 0.038037, 85.316, 9.76965, -122.044, 9.73589, 57.853
